id,title,theme_ids_old,theme_ids_new,channels_new_readable,motivering
2748,Perspex Sparkle,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
103980,PERSPEX®,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
120373,PHA,79|916,79|916|2601,Bio-based & Living Materials | Circular | Living Materials,"§4 micro-organismen zetten koolstofbronnen om in PHA — nieuw channel Living Materials, afgesplitst van Bio-based"
2655,Phoenix,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1318,PhotoCast,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
762,Piavetro,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
61732,PineSkins,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
36736,Pintark surfaces,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
919,Pitted Spatulata,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
33962,Pivot Origami,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
29853,Pladec,917|79|68,917|79,Acoustic | Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
127581,Plana wood (Husk Plastic Composite),68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
32801,Plant Culture,79|68|916,79|916|2511,Bio-based & Living Materials | Circular | Healthy & Non-Toxic,paneel zonder VOC-gehalte
222,Platinox,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
61866,Plaw,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
80856,Plectere,917|79|68,917|79,Acoustic | Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
127011,PLUMA KIWI,917,917|2601,Acoustic | Living Materials,"§4 mycelium met textielrestanten — nieuw channel Living Materials, afgesplitst van Bio-based"
77577,Plunge Reflective textile,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
42042,Ply Project Wavy,917|79|68,917|79,Acoustic | Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2687,Plyben,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
93679,POLAR,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
35934,Polaris,68,2511,Healthy & Non-Toxic,antibacterieel oppervlak
54849,Polimarble,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
77608,Polyurethane fake leather,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
128497,Ponda BioPuff®,79,79|2456,Bio-based & Living Materials | Regenerative,"lisdodde geteeld op geregenereerd veenmoeras, met herstel van het watersysteem"
66093,Post-Fuel Project,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2179,Powder Coating,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
93648,Powder coatings Abcite® & Plascoat®,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2742,PreBeam,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1358,Prefa-Design,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
127446,Preserved Pillow and Flat moss,79|68,79|68|2601,Bio-based & Living Materials | Biophilic & Human-Centred | Living Materials,"§4 echt mos, geoogst en geconserveerd — nieuw channel Living Materials, afgesplitst van Bio-based"
59563,Pressed Colour Glass,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
135805,Primavera Oak,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
29101,Primofiore,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
119954,Primordial Pigments,79|68,79|2601,Bio-based & Living Materials | Living Materials,"§4 pigmentproducerende bacteriën als drukinkt — nieuw channel Living Materials, afgesplitst van Bio-based"
1320,Printed and relief tiles,68|75,75,New Making,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
19066,Printed relief on glass,68|75|69,75|69,New Making | Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
19083,Printed relief on wood,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
48930,Proshield graphene paint,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2436,Pure Copper,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
45816,Pure metal tiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
75309,Putek Mini Hexagon,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1714,Puzzle tile,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
65013,PVD coating,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
109903,Pyrus,79|2456,79|2456|2601,Bio-based & Living Materials | Regenerative | Living Materials,"§4 bacteriecellulose als bijproduct van de kombucha-industrie — nieuw channel Living Materials, afgesplitst van Bio-based"
1836,R-cast ICE,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
120448,R-IRIS Acoustics,917|68|916,917|916,Acoustic | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
28048,Radiant,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
87437,Raw Paint RWP100,68|80,80,Sustainable,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
113311,Re-Value,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
86329,Re-veneer,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
120339,Real Wood Origami Veneer,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
88352,Recycled PET felt wall-cover,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
103799,Recycled plastic waste upholstery,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
114756,Recycled vinyl wallcovering,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2706,Reflections,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
73317,Reflective,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
64070,Reflective fabrics,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2611,Reflexions,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
31256,Relief,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
32807,Relief Textile,68|75|69,75|69,New Making | Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1295,RELIEFGLASS,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
61014,Repreve fibres & fabric,917|68|916,917|916,Acoustic | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1738,Riflessi,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
1248,Riverstone,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2626,Rivets,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2737,Rivuletta,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
129582,RIWOOD Rice Husk Composite,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2678,Rocco,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1976,Rockpanel Chameleon,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
126307,Rockpanel Stones,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
135827,Rodruza Living Bricks,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
135439,Roofclix – Reflective Roof Tile System,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
119250,Root Textile,917|79,917|79|2601,Acoustic | Bio-based & Living Materials | Living Materials,"§4 wortels van tarwegras groeien tot textiel — nieuw channel Living Materials, afgesplitst van Bio-based"
54774,Roots,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
29386,Rotterdam Fruitleather,79|68|916|80,79|916|80,Bio-based & Living Materials | Circular | Sustainable,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
39318,Round rod Ghost,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
109102,Rubio Monocoat oil Plus 2-C,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
128114,Rudiments,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
58406,Rust Harvest,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2065,Rustic Window & Quilted Cloud,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
77462,Rustiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
41362,S-tilestone flexible,68|77,77,Lightweight,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
55243,S.Café coffee fabric,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
20426,SafeWood (Color),68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
20862,SafeWood FRX,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
120783,Salmon leather,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
129609,Sandalor Gold S120,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
28764,Sandwich Panels,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2458,Sateen Range,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
73329,Satin jacquard,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2170,Satin Ribbon & ZigZag,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
37199,Scapa,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
36597,Scented carpet,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
71607,Scoby packaging material,79,79|2601,Bio-based & Living Materials | Living Materials,"§4 verpakking gekweekt uit scoby, de levende cultuur van kombucha — nieuw channel Living Materials, afgesplitst van Bio-based"
126628,Scoria,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
20564,Scrapwood Wallpaper 2,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
81412,Scratch me,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
63006,Screen Asset,68,2511,Healthy & Non-Toxic,"vrij van VOC, ftalaten, formaldehyde en zware metalen"
63271,Screen Reflection Plus,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
128245,Sculptural Mycelium,79,79|2601,Bio-based & Living Materials | Living Materials,"§4 mycelium-composiet, veertien dagen gegroeid in een mal — nieuw channel Living Materials, afgesplitst van Bio-based"
2150,Sculptured Collection,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
134858,Sea Glass,79,79|2601,Bio-based & Living Materials | Living Materials,"§4 silica gevormd door microalgen; het glas wordt gekweekt, niet gedolven — nieuw channel Living Materials, afgesplitst van Bio-based"
129924,Sea silt Ceramics,68|80,80|2456,Sustainable | Regenerative,"baggerspecie uit vaarwegen, met biodiversiteitsherstel in de keten"
107185,SeaWood Materials,917|79,917|79|2456,Acoustic | Bio-based & Living Materials | Regenerative,zeewier haalt CO2 én overtollig stikstof uit zeewater en herstelt daarmee waterkwaliteit en biodiversiteit
120492,Second High tile,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2487,See Your Space,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2695,See-thru Acrylic Mirror,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
30260,Sefar Architecture Fabrics,68|77|76,77|76,Lightweight | Translucency,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
21742,SEFAR ARCHITECTURE INTERIOR/EXTERIOR,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
54583,Sensitile glass tiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1885,SG Polly Premium,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2023,Shadow deep gold,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
20016,Siberian larch WaxedWood Cladding,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
24670,SibuGlas,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
129974,SIERRA PAPA (anodized aluminum wire),68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
132177,Sileather Consumer Electronics Collection,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
132155,Sileather General Collection,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
132170,Sileather Marine,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
132182,Sileather Prints,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
132154,Sileather Sports,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
59963,Silentum acoustic wool felt,79|68,79|2511,Bio-based & Living Materials | Healthy & Non-Toxic,schapenwol filtert en neutraliseert schadelijke stoffen uit de lucht
2562,Silestone Volcano,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
68233,Silicone,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
78749,Silicone yarn,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
21425,Silk screen printed lava stone,68|75,75,New Making,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
103656,Sincrolam CLPL®,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
36707,SINH Laminate,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
982,Skai Sastitcho,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
23024,Sky blue 3D Tiles,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
1412,Slumber,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
19640,SMART-X®,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2066,Snowdrift,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
969,Soft Feel Coating,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
107405,Soft Silica,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2505,Soft-Touch Coatings,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2726,SofTouch paint,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
111632,Soily,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
53175,Solid surface full colour,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
32496,Solid Wood Decorative Elements,68|75,75,New Making,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
29806,Soluble Textile,68|73|69,73|69,Material Futures | Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2753,Sophie Collection,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
524,Soundreducing Carpet,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
72758,Space-defining surfaces,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
56575,Spalted maple,79|68|916,79|916,Bio-based & Living Materials | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1756,Specchi d ’arredamento,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
1619,Specchiopiuma mirror,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2149,Special Matt Film,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2181,Spheres,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1657,Spin steel tile,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
22551,Sprayflex,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
110481,Squama® salmon leather,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
41626,Squid,68|73|76,73|76,Material Futures | Translucency,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2429,Stainless steel mesh shielding fabric,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1267,Stainless Steel Structures,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1301,Stainless steel tile,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2329,Stamisol color FTP 35,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
70820,Standing textiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
20052,Starpath,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
26059,Starshine,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
102104,Steel,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
648,SteenFineer (stone veneer),917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
32,Stegplatten,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
32037,Stitched,79|68|73,79|73,Bio-based & Living Materials | Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
